tax_id	object_id	object_label	object_categories	object_aliases	subject_label	start	end
990373	GO:0043419	urea catabolic process	[]	[]	urea degradation		
401562	GO:0043419	urea catabolic process	[]	[]	urea degradation		
1385975	GO:0043419	urea catabolic process	[]	[]	urea degradation		
2369	GO:0043419	urea catabolic process	[]	[]	urea degradation		
1422	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
235932	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
991904	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
46680	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
59754	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
187493	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
64988	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
34068	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
34068	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
273677	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
329523	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
129339	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
129339	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
92003	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
92003	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
92002	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
92002	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1305740	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1305740	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
872276	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
872276	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
421624	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
421624	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
288022	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
288022	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1073414	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1073414	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
478503	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
478503	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
393657	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
393657	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
110539	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
110539	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
382454	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
382454	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
204798	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
204798	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
47951	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
47951	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
13690	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
13690	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
316997	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
316997	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
205844	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
205844	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
329	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
329	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
75688	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
75688	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
285	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
285	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
155042	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
155042	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
50712	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
50712	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
90730	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
90730	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
162209	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
162209	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
44253	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
44253	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
187102	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
187102	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
117567	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
117567	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
258505	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
258505	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
49897	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
49897	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
46457	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
46457	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
49278	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
49278	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
441103	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
441103	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
984307	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
984307	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1497	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
35839	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
36873	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
121428	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1491	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1496	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
29358	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1537	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1505	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
99675	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1509	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1549	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1511	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1550	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1513	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1553	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
257772	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
1456	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
52692	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
33952	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
115544	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
102134	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
200618	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
260085	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
243629	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
243629	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
365341	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
288019	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
167643	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
166793	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
2242	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
2254	GO:0019439	aromatic compound catabolic process	[]	[]	aromatic compound degradation		
197183	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
71171	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
141451	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
188908	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
139021	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
28090	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
33938	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
33941	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
490188	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
2045	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
37331	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
192994	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
49119	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
884688	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1446479	GO:0043419	urea catabolic process	[]	[]	urea degradation		
531814	GO:0043419	urea catabolic process	[]	[]	urea degradation		
1265696	GO:0043419	urea catabolic process	[]	[]	urea degradation		
291186	GO:0043419	urea catabolic process	[]	[]	urea degradation		
291187	GO:0043419	urea catabolic process	[]	[]	urea degradation		
563170	GO:0043419	urea catabolic process	[]	[]	urea degradation		
563172	GO:0043419	urea catabolic process	[]	[]	urea degradation		
61644	GO:0043419	urea catabolic process	[]	[]	urea degradation		
1229	GO:0043419	urea catabolic process	[]	[]	urea degradation		
1050	GO:0043419	urea catabolic process	[]	[]	urea degradation		
262324	GO:0043419	urea catabolic process	[]	[]	urea degradation		
92487	GO:0043419	urea catabolic process	[]	[]	urea degradation		
111770	GO:0043419	urea catabolic process	[]	[]	urea degradation		
111769	GO:0043419	urea catabolic process	[]	[]	urea degradation		
1022	GO:0043419	urea catabolic process	[]	[]	urea degradation		
415	GO:0043419	urea catabolic process	[]	[]	urea degradation		
158080	GO:0043419	urea catabolic process	[]	[]	urea degradation		
76758	GO:0043419	urea catabolic process	[]	[]	urea degradation		
86177	GO:0043419	urea catabolic process	[]	[]	urea degradation		
147825	GO:0043419	urea catabolic process	[]	[]	urea degradation		
28229	GO:0043419	urea catabolic process	[]	[]	urea degradation		
89403	GO:0043419	urea catabolic process	[]	[]	urea degradation		
37450	GO:0043419	urea catabolic process	[]	[]	urea degradation		
71656	GO:0043419	urea catabolic process	[]	[]	urea degradation		
585	GO:0043419	urea catabolic process	[]	[]	urea degradation		
584	GO:0043419	urea catabolic process	[]	[]	urea degradation		
184072	GO:0043419	urea catabolic process	[]	[]	urea degradation		
102862	GO:0043419	urea catabolic process	[]	[]	urea degradation		
587	GO:0043419	urea catabolic process	[]	[]	urea degradation		
754	GO:0043419	urea catabolic process	[]	[]	urea degradation		
182182	GO:0043419	urea catabolic process	[]	[]	urea degradation		
515635	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
521011	GO:0015948	methanogenesis	[]	[]	methanogenesis		
639283	GO:0015977	carbon fixation	[]	[]	autotrophy		
444158	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
444158	GO:0015948	methanogenesis	[]	[]	methanogenesis		
444158	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
448385	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
96561	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
96561	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
438753	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
350688	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
298653	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1268556	GO:0015977	carbon fixation	[]	[]	autotrophy		
78245	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
456442	GO:0015948	methanogenesis	[]	[]	methanogenesis		
272620	GO:0006113	fermentation	[]	[]	fermentation		
426368	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
426368	GO:0015948	methanogenesis	[]	[]	methanogenesis		
426368	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
366394	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
419665	GO:0015948	methanogenesis	[]	[]	methanogenesis		
406327	GO:0015948	methanogenesis	[]	[]	methanogenesis		
420247	GO:0015948	methanogenesis	[]	[]	methanogenesis		
351746	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
412965	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
376686	GO:0006032	chitin catabolic process	[]	[]	chitin degradation		
290318	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
420246	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
269482	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
351160	GO:0015948	methanogenesis	[]	[]	methanogenesis		
402880	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
402880	GO:0015948	methanogenesis	[]	[]	methanogenesis		
402880	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
368407	GO:0015948	methanogenesis	[]	[]	methanogenesis		
410358	GO:0015948	methanogenesis	[]	[]	methanogenesis		
351348	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
420662	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
365044	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
290317	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
62928	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
322159	GO:0006113	fermentation	[]	[]	fermentation		
290399	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
381666	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
326424	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
393595	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
269798	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
269798	GO:0006032	chitin catabolic process	[]	[]	chitin degradation		
266779	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
203124	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
269796	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
292414	GO:0015977	carbon fixation	[]	[]	autotrophy		
216596	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
259564	GO:0015948	methanogenesis	[]	[]	methanogenesis		
203122	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
203122	GO:0006113	fermentation	[]	[]	fermentation		
323259	GO:0015948	methanogenesis	[]	[]	methanogenesis		
106370	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
347834	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1140	GO:0015977	carbon fixation	[]	[]	autotrophy		
110662	GO:0015977	carbon fixation	[]	[]	autotrophy		
316279	GO:0015977	carbon fixation	[]	[]	autotrophy		
482957	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
323098	GO:0015977	carbon fixation	[]	[]	autotrophy		
323098	GO:0019332	aerobic respiration, using nitrite as electron donor	[]	[]	nitrite oxidation		
292415	GO:0015977	carbon fixation	[]	[]	autotrophy		
292415	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
269797	GO:0015948	methanogenesis	[]	[]	methanogenesis		
269800	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
159087	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
330779	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
264203	GO:0006113	fermentation	[]	[]	fermentation		
76114	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
177439	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
228410	GO:0015977	carbon fixation	[]	[]	autotrophy		
194439	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
190192	GO:0015948	methanogenesis	[]	[]	methanogenesis		
176299	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
103690	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
224325	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
187420	GO:0015948	methanogenesis	[]	[]	methanogenesis		
243232	GO:0015948	methanogenesis	[]	[]	methanogenesis		
452471	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1064539	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
491073	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
698758	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
39152	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
39152	GO:0015948	methanogenesis	[]	[]	methanogenesis		
162154	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1681	GO:0006113	fermentation	[]	[]	fermentation		
526218	GO:0043419	urea catabolic process	[]	[]	urea degradation		
525897	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
572480	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
471852	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
485915	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
395493	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
422289	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
422288	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
395963	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
391612	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
43989	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
65393	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
395961	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
497965	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
41431	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
860575	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
443152	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
756067	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
391596	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
391601	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
91464	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
331678	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
324602	GO:0015977	carbon fixation	[]	[]	autotrophy		
748727	GO:0006113	fermentation	[]	[]	fermentation		
86416	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
165597	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
344748	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
177437	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
272568	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1163748	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
598659	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
314253	GO:0019332	aerobic respiration, using nitrite as electron donor	[]	[]	nitrite oxidation		
314278	GO:0019332	aerobic respiration, using nitrite as electron donor	[]	[]	nitrite oxidation		
314229	GO:0019332	aerobic respiration, using nitrite as electron donor	[]	[]	nitrite oxidation		
330214	GO:0019332	aerobic respiration, using nitrite as electron donor	[]	[]	nitrite oxidation		
314274	GO:0019332	aerobic respiration, using nitrite as electron donor	[]	[]	nitrite oxidation		
313624	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
63737	GO:0015977	carbon fixation	[]	[]	autotrophy		
63737	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
123214	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
290512	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
977880	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
395491	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
395492	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
363754	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
476282	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
246199	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
641112	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
59374	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
525146	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
883	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
647113	GO:0015948	methanogenesis	[]	[]	methanogenesis		
880724	GO:0015948	methanogenesis	[]	[]	methanogenesis		
647171	GO:0015948	methanogenesis	[]	[]	methanogenesis		
573064	GO:0015948	methanogenesis	[]	[]	methanogenesis		
573063	GO:0015948	methanogenesis	[]	[]	methanogenesis		
644281	GO:0015948	methanogenesis	[]	[]	methanogenesis		
644281	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
648757	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
446465	GO:0006113	fermentation	[]	[]	fermentation		
446471	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
446471	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
316276	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
365528	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
222534	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
627343	GO:0006113	fermentation	[]	[]	fermentation		
555217	GO:0006113	fermentation	[]	[]	fermentation		
627344	GO:0006113	fermentation	[]	[]	fermentation		
579138	GO:0006113	fermentation	[]	[]	fermentation		
622759	GO:0006113	fermentation	[]	[]	fermentation		
686340	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
572477	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
555778	GO:0015977	carbon fixation	[]	[]	autotrophy		
555778	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
75379	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
204536	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
436114	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
377629	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
377629	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
340099	GO:0006113	fermentation	[]	[]	fermentation		
289376	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
396588	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
396595	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
439522	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
391038	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
398527	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
394503	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
460265	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
426355	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
28892	GO:0015948	methanogenesis	[]	[]	methanogenesis		
929705	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
679936	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
563040	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
634498	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2188	GO:0015948	methanogenesis	[]	[]	methanogenesis		
644295	GO:0015948	methanogenesis	[]	[]	methanogenesis		
313587	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2320	GO:0015948	methanogenesis	[]	[]	methanogenesis		
990316	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2214	GO:0015948	methanogenesis	[]	[]	methanogenesis		
456320	GO:0015948	methanogenesis	[]	[]	methanogenesis		
304371	GO:0015948	methanogenesis	[]	[]	methanogenesis		
608538	GO:0019412	aerobic respiration, using hydrogen as electron donor	[]	[]	hydrogen oxidation		
491916	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
754504	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
610130	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
610130	GO:0006113	fermentation	[]	[]	fermentation		
547558	GO:0015948	methanogenesis	[]	[]	methanogenesis		
230356	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1090322	GO:0015948	methanogenesis	[]	[]	methanogenesis		
867904	GO:0015948	methanogenesis	[]	[]	methanogenesis		
694440	GO:0015948	methanogenesis	[]	[]	methanogenesis		
937775	GO:0015948	methanogenesis	[]	[]	methanogenesis		
679926	GO:0015948	methanogenesis	[]	[]	methanogenesis		
679901	GO:0015948	methanogenesis	[]	[]	methanogenesis		
862719	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
483214	GO:0015948	methanogenesis	[]	[]	methanogenesis		
523846	GO:0015948	methanogenesis	[]	[]	methanogenesis		
521001	GO:0015948	methanogenesis	[]	[]	methanogenesis		
521002	GO:0015948	methanogenesis	[]	[]	methanogenesis		
880072	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
935942	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
656914	GO:0006113	fermentation	[]	[]	fermentation		
667014	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
747365	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
537012	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
526947	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
526946	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
2020311	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
526949	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
2020312	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
521460	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
526222	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1587	GO:0006113	fermentation	[]	[]	fermentation		
538025	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1206	GO:0015977	carbon fixation	[]	[]	autotrophy		
765698	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
633697	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
543736	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
596151	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
536019	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
754035	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
551115	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
