subject	edge_label	object	relation	provided_by
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9973
NCBITaxon:562	biolink:growsIn	DSMZ:381		BACDIVE:4850
DSMZ:381	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:4850
NCBITaxon:48	biolink:growsIn	DSMZ:9		BACDIVE:3259
DSMZ:9	biolink:supportsGrowth	NCBITaxon:48		BACDIVE:3259
NCBITaxon:1121279	biolink:growsIn	DSMZ:1		BACDIVE:1994
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1121279		BACDIVE:1994
NCBITaxon:1913978	biolink:growsIn	DSMZ:514		BACDIVE:160567
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1913978		BACDIVE:160567
NCBITaxon:58172	biolink:growsIn	DSMZ:220		BACDIVE:159380
DSMZ:220	biolink:supportsGrowth	NCBITaxon:58172		BACDIVE:159380
NCBITaxon:2171755	biolink:growsIn	DSMZ:514		BACDIVE:158484
DSMZ:514	biolink:supportsGrowth	NCBITaxon:2171755		BACDIVE:158484
NCBITaxon:821	biolink:growsIn	DSMZ:78		BACDIVE:157627
DSMZ:78	biolink:supportsGrowth	NCBITaxon:821		BACDIVE:157627
NCBITaxon:598653	biolink:growsIn	DSMZ:987		BACDIVE:132137
DSMZ:987	biolink:supportsGrowth	NCBITaxon:598653		BACDIVE:132137
NCBITaxon:58172	biolink:growsIn	DSMZ:220		BACDIVE:131855
DSMZ:220	biolink:supportsGrowth	NCBITaxon:58172		BACDIVE:131855
NCBITaxon:1553906	biolink:growsIn	DSMZ:92		BACDIVE:131386
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1553906		BACDIVE:131386
NCBITaxon:286730	biolink:growsIn	DSMZ:1175		BACDIVE:17808
DSMZ:1175	biolink:supportsGrowth	NCBITaxon:286730		BACDIVE:17808
NCBITaxon:67263	biolink:growsIn	DSMZ:65		BACDIVE:15149
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67263		BACDIVE:15149
NCBITaxon:1886	biolink:growsIn	DSMZ:65		BACDIVE:14922
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1886		BACDIVE:14922
NCBITaxon:67263	biolink:growsIn	DSMZ:425		BACDIVE:14885
DSMZ:425	biolink:supportsGrowth	NCBITaxon:67263		BACDIVE:14885
NCBITaxon:324079	biolink:growsIn	DSMZ:1076b		BACDIVE:14375
DSMZ:1076b	biolink:supportsGrowth	NCBITaxon:324079		BACDIVE:14375
NCBITaxon:139	biolink:growsIn	DSMZ:403		BACDIVE:14303
DSMZ:403	biolink:supportsGrowth	NCBITaxon:139		BACDIVE:14303
NCBITaxon:54	biolink:growsIn	DSMZ:9		BACDIVE:10347
DSMZ:9	biolink:supportsGrowth	NCBITaxon:54		BACDIVE:10347
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9375
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9375
NCBITaxon:463	biolink:growsIn	DSMZ:585		BACDIVE:6711
DSMZ:585	biolink:supportsGrowth	NCBITaxon:463		BACDIVE:6711
NCBITaxon:287	biolink:growsIn	DSMZ:92		BACDIVE:160146
DSMZ:92	biolink:supportsGrowth	NCBITaxon:287		BACDIVE:160146
NCBITaxon:2108	biolink:growsIn	DSMZ:1076b		BACDIVE:158137
DSMZ:1076b	biolink:supportsGrowth	NCBITaxon:2108		BACDIVE:158137
NCBITaxon:1420917	biolink:growsIn	DSMZ:514		BACDIVE:130155
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1420917		BACDIVE:130155
NCBITaxon:1468259	biolink:growsIn	DSMZ:553		BACDIVE:24715
DSMZ:553	biolink:supportsGrowth	NCBITaxon:1468259		BACDIVE:24715
NCBITaxon:69392	biolink:growsIn	DSMZ:1		BACDIVE:24682
DSMZ:1	biolink:supportsGrowth	NCBITaxon:69392		BACDIVE:24682
NCBITaxon:246432	biolink:growsIn	DSMZ:53		BACDIVE:14663
DSMZ:53	biolink:supportsGrowth	NCBITaxon:246432		BACDIVE:14663
NCBITaxon:29385	biolink:growsIn	DSMZ:92		BACDIVE:14623
DSMZ:92	biolink:supportsGrowth	NCBITaxon:29385		BACDIVE:14623
NCBITaxon:28106	biolink:growsIn	DSMZ:98		BACDIVE:13549
DSMZ:98	biolink:supportsGrowth	NCBITaxon:28106		BACDIVE:13549
NCBITaxon:294	biolink:growsIn	DSMZ:1		BACDIVE:12829
DSMZ:1	biolink:supportsGrowth	NCBITaxon:294		BACDIVE:12829
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12396
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12396
NCBITaxon:37329	biolink:growsIn	DSMZ:535		BACDIVE:10641
DSMZ:535	biolink:supportsGrowth	NCBITaxon:37329		BACDIVE:10641
NCBITaxon:408577	biolink:growsIn	DSMZ:506		BACDIVE:6949
DSMZ:506	biolink:supportsGrowth	NCBITaxon:408577		BACDIVE:6949
NCBITaxon:1028	biolink:growsIn	DSMZ:172		BACDIVE:5474
DSMZ:172	biolink:supportsGrowth	NCBITaxon:1028		BACDIVE:5474
NCBITaxon:766894	biolink:growsIn	DSMZ:514		BACDIVE:1305
DSMZ:514	biolink:supportsGrowth	NCBITaxon:766894		BACDIVE:1305
NCBITaxon:28448	biolink:growsIn	DSMZ:105		BACDIVE:87
DSMZ:105	biolink:supportsGrowth	NCBITaxon:28448		BACDIVE:87
NCBITaxon:2582419	biolink:growsIn	DSMZ:104c		BACDIVE:158927
DSMZ:104c	biolink:supportsGrowth	NCBITaxon:2582419		BACDIVE:158927
NCBITaxon:2021374	biolink:growsIn	DSMZ:92		BACDIVE:132332
DSMZ:92	biolink:supportsGrowth	NCBITaxon:2021374		BACDIVE:132332
NCBITaxon:1340531	biolink:growsIn	DSMZ:514		BACDIVE:130515
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1340531		BACDIVE:130515
NCBITaxon:1262554	biolink:growsIn	DSMZ:514		BACDIVE:130439
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1262554		BACDIVE:130439
NCBITaxon:1177755	biolink:growsIn	DSMZ:1122		BACDIVE:24751
DSMZ:1122	biolink:supportsGrowth	NCBITaxon:1177755		BACDIVE:24751
NCBITaxon:1118054	biolink:growsIn	DSMZ:220		BACDIVE:23173
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1118054		BACDIVE:23173
NCBITaxon:244787	biolink:growsIn	DSMZ:1110		BACDIVE:10430
DSMZ:1110	biolink:supportsGrowth	NCBITaxon:244787		BACDIVE:10430
NCBITaxon:394094	biolink:growsIn	DSMZ:9		BACDIVE:3374
DSMZ:9	biolink:supportsGrowth	NCBITaxon:394094		BACDIVE:3374
NCBITaxon:239725	biolink:growsIn	DSMZ:220		BACDIVE:3013
DSMZ:220	biolink:supportsGrowth	NCBITaxon:239725		BACDIVE:3013
NCBITaxon:1920807	biolink:growsIn	DSMZ:65		BACDIVE:158466
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1920807		BACDIVE:158466
NCBITaxon:562	biolink:growsIn	DSMZ:381		BACDIVE:157692
DSMZ:381	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:157692
NCBITaxon:1173101	biolink:growsIn	DSMZ:1347		BACDIVE:132151
DSMZ:1347	biolink:supportsGrowth	NCBITaxon:1173101		BACDIVE:132151
NCBITaxon:110937	biolink:growsIn	DSMZ:92		BACDIVE:23105
DSMZ:92	biolink:supportsGrowth	NCBITaxon:110937		BACDIVE:23105
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15795
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15795
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15656
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15656
NCBITaxon:391	biolink:growsIn	DSMZ:98		BACDIVE:13614
DSMZ:98	biolink:supportsGrowth	NCBITaxon:391		BACDIVE:13614
NCBITaxon:37632	biolink:growsIn	DSMZ:65		BACDIVE:13225
DSMZ:65	biolink:supportsGrowth	NCBITaxon:37632		BACDIVE:13225
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12145
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12145
NCBITaxon:214688	biolink:growsIn	DSMZ:629		BACDIVE:11936
DSMZ:629	biolink:supportsGrowth	NCBITaxon:214688		BACDIVE:11936
NCBITaxon:237530	biolink:growsIn	DSMZ:220		BACDIVE:11583
DSMZ:220	biolink:supportsGrowth	NCBITaxon:237530		BACDIVE:11583
NCBITaxon:54	biolink:growsIn	DSMZ:9		BACDIVE:10290
DSMZ:9	biolink:supportsGrowth	NCBITaxon:54		BACDIVE:10290
NCBITaxon:33	biolink:growsIn	DSMZ:9		BACDIVE:9767
DSMZ:9	biolink:supportsGrowth	NCBITaxon:33		BACDIVE:9767
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8790
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8790
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8744
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8744
NCBITaxon:1270	biolink:growsIn	DSMZ:220		BACDIVE:7701
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1270		BACDIVE:7701
NCBITaxon:2162	biolink:growsIn	DSMZ:119		BACDIVE:6923
DSMZ:119	biolink:supportsGrowth	NCBITaxon:2162		BACDIVE:6923
NCBITaxon:1227496	biolink:growsIn	DSMZ:372		BACDIVE:5892
DSMZ:372	biolink:supportsGrowth	NCBITaxon:1227496		BACDIVE:5892
NCBITaxon:28446	biolink:growsIn	DSMZ:156		BACDIVE:2647
DSMZ:156	biolink:supportsGrowth	NCBITaxon:28446		BACDIVE:2647
NCBITaxon:1410644	biolink:growsIn	DSMZ:58		BACDIVE:1684
DSMZ:58	biolink:supportsGrowth	NCBITaxon:1410644		BACDIVE:1684
NCBITaxon:1428	biolink:growsIn	DSMZ:1		BACDIVE:1042
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1428		BACDIVE:1042
NCBITaxon:1805474	biolink:growsIn	DSMZ:220		BACDIVE:160641
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1805474		BACDIVE:160641
NCBITaxon:58172	biolink:growsIn	DSMZ:220		BACDIVE:160470
DSMZ:220	biolink:supportsGrowth	NCBITaxon:58172		BACDIVE:160470
NCBITaxon:409	biolink:growsIn	DSMZ:830		BACDIVE:157769
DSMZ:830	biolink:supportsGrowth	NCBITaxon:409		BACDIVE:157769
NCBITaxon:745311	biolink:growsIn	DSMZ:514		BACDIVE:132899
DSMZ:514	biolink:supportsGrowth	NCBITaxon:745311		BACDIVE:132899
NCBITaxon:56800	biolink:growsIn	DSMZ:514		BACDIVE:132743
DSMZ:514	biolink:supportsGrowth	NCBITaxon:56800		BACDIVE:132743
NCBITaxon:1955255	biolink:growsIn	DSMZ:514		BACDIVE:132511
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1955255		BACDIVE:132511
NCBITaxon:483016	biolink:growsIn	DSMZ:514		BACDIVE:132172
DSMZ:514	biolink:supportsGrowth	NCBITaxon:483016		BACDIVE:132172
NCBITaxon:197	biolink:growsIn	DSMZ:693		BACDIVE:131223
DSMZ:693	biolink:supportsGrowth	NCBITaxon:197		BACDIVE:131223
NCBITaxon:197	biolink:growsIn	DSMZ:693		BACDIVE:131219
DSMZ:693	biolink:supportsGrowth	NCBITaxon:197		BACDIVE:131219
NCBITaxon:2212461	biolink:growsIn	DSMZ:628		BACDIVE:131044
DSMZ:628	biolink:supportsGrowth	NCBITaxon:2212461		BACDIVE:131044
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15683
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15683
NCBITaxon:68217	biolink:growsIn	DSMZ:65		BACDIVE:15292
DSMZ:65	biolink:supportsGrowth	NCBITaxon:68217		BACDIVE:15292
NCBITaxon:66858	biolink:growsIn	DSMZ:65		BACDIVE:15237
DSMZ:65	biolink:supportsGrowth	NCBITaxon:66858		BACDIVE:15237
NCBITaxon:102170	biolink:growsIn	DSMZ:346		BACDIVE:11802
DSMZ:346	biolink:supportsGrowth	NCBITaxon:102170		BACDIVE:11802
NCBITaxon:414771	biolink:growsIn	DSMZ:1		BACDIVE:11638
DSMZ:1	biolink:supportsGrowth	NCBITaxon:414771		BACDIVE:11638
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9891
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9891
NCBITaxon:83462	biolink:growsIn	DSMZ:9		BACDIVE:9495
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83462		BACDIVE:9495
NCBITaxon:83462	biolink:growsIn	DSMZ:9		BACDIVE:9453
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83462		BACDIVE:9453
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9220
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9220
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9134
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9134
NCBITaxon:51671	biolink:growsIn	DSMZ:514		BACDIVE:7384
DSMZ:514	biolink:supportsGrowth	NCBITaxon:51671		BACDIVE:7384
NCBITaxon:562	biolink:growsIn	DSMZ:1		BACDIVE:4413
DSMZ:1	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:4413
NCBITaxon:556	biolink:growsIn	DSMZ:1a		BACDIVE:4347
DSMZ:1a	biolink:supportsGrowth	NCBITaxon:556		BACDIVE:4347
NCBITaxon:78345	biolink:growsIn	DSMZ:58		BACDIVE:1728
DSMZ:58	biolink:supportsGrowth	NCBITaxon:78345		BACDIVE:1728
NCBITaxon:1121092	biolink:growsIn	DSMZ:830		BACDIVE:1279
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1121092		BACDIVE:1279
NCBITaxon:1428	biolink:growsIn	DSMZ:1		BACDIVE:1046
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1428		BACDIVE:1046
NCBITaxon:2108432	biolink:growsIn	DSMZ:215		BACDIVE:160329
DSMZ:215	biolink:supportsGrowth	NCBITaxon:2108432		BACDIVE:160329
NCBITaxon:36821	biolink:growsIn	DSMZ:535		BACDIVE:160313
DSMZ:535	biolink:supportsGrowth	NCBITaxon:36821		BACDIVE:160313
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:160241
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:160241
NCBITaxon:2795974	biolink:growsIn	DSMZ:1560		BACDIVE:159082
DSMZ:1560	biolink:supportsGrowth	NCBITaxon:2795974		BACDIVE:159082
NCBITaxon:1396	biolink:growsIn	DSMZ:220		BACDIVE:131623
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1396		BACDIVE:131623
NCBITaxon:1667	biolink:growsIn	DSMZ:92		BACDIVE:131619
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1667		BACDIVE:131619
NCBITaxon:1660195	biolink:growsIn	DSMZ:535		BACDIVE:131497
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1660195		BACDIVE:131497
NCBITaxon:732238	biolink:growsIn	DSMZ:830		BACDIVE:130803
DSMZ:830	biolink:supportsGrowth	NCBITaxon:732238		BACDIVE:130803
NCBITaxon:1155722	biolink:growsIn	DSMZ:514		BACDIVE:24499
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1155722		BACDIVE:24499
NCBITaxon:659014	biolink:growsIn	DSMZ:1a		BACDIVE:23880
DSMZ:1a	biolink:supportsGrowth	NCBITaxon:659014		BACDIVE:23880
NCBITaxon:686226	biolink:growsIn	DSMZ:429		BACDIVE:23783
DSMZ:429	biolink:supportsGrowth	NCBITaxon:686226		BACDIVE:23783
NCBITaxon:86665	biolink:growsIn	DSMZ:31		BACDIVE:23695
DSMZ:31	biolink:supportsGrowth	NCBITaxon:86665		BACDIVE:23695
NCBITaxon:1989	biolink:growsIn	DSMZ:425		BACDIVE:16957
DSMZ:425	biolink:supportsGrowth	NCBITaxon:1989		BACDIVE:16957
NCBITaxon:335543	biolink:growsIn	DSMZ:684		BACDIVE:16670
DSMZ:684	biolink:supportsGrowth	NCBITaxon:335543		BACDIVE:16670
NCBITaxon:67263	biolink:growsIn	DSMZ:65		BACDIVE:16238
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67263		BACDIVE:16238
NCBITaxon:132474	biolink:growsIn	DSMZ:65		BACDIVE:15538
DSMZ:65	biolink:supportsGrowth	NCBITaxon:132474		BACDIVE:15538
NCBITaxon:425005	biolink:growsIn	DSMZ:830		BACDIVE:11444
DSMZ:830	biolink:supportsGrowth	NCBITaxon:425005		BACDIVE:11444
NCBITaxon:1833	biolink:growsIn	DSMZ:535		BACDIVE:10851
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1833		BACDIVE:10851
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8949
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8949
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8708
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8708
NCBITaxon:32025	biolink:growsIn	DSMZ:693		BACDIVE:6105
DSMZ:693	biolink:supportsGrowth	NCBITaxon:32025		BACDIVE:6105
NCBITaxon:471575	biolink:growsIn	DSMZ:830		BACDIVE:5047
DSMZ:830	biolink:supportsGrowth	NCBITaxon:471575		BACDIVE:5047
NCBITaxon:867345	biolink:growsIn	DSMZ:1369		BACDIVE:4280
DSMZ:1369	biolink:supportsGrowth	NCBITaxon:867345		BACDIVE:4280
NCBITaxon:2797258	biolink:growsIn	DSMZ:11		BACDIVE:160218
DSMZ:11	biolink:supportsGrowth	NCBITaxon:2797258		BACDIVE:160218
NCBITaxon:88431	biolink:growsIn	DSMZ:1611		BACDIVE:158030
DSMZ:1611	biolink:supportsGrowth	NCBITaxon:88431		BACDIVE:158030
NCBITaxon:1229727	biolink:growsIn	DSMZ:514		BACDIVE:131328
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1229727		BACDIVE:131328
NCBITaxon:1265819	biolink:growsIn	DSMZ:215		BACDIVE:130390
DSMZ:215	biolink:supportsGrowth	NCBITaxon:1265819		BACDIVE:130390
NCBITaxon:1395571	biolink:growsIn	DSMZ:514		BACDIVE:24433
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1395571		BACDIVE:24433
NCBITaxon:40324	biolink:growsIn	DSMZ:220		BACDIVE:17553
DSMZ:220	biolink:supportsGrowth	NCBITaxon:40324		BACDIVE:17553
NCBITaxon:2001	biolink:growsIn	DSMZ:425		BACDIVE:16592
DSMZ:425	biolink:supportsGrowth	NCBITaxon:2001		BACDIVE:16592
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:16014
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:16014
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15958
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15958
NCBITaxon:33898	biolink:growsIn	DSMZ:65		BACDIVE:15213
DSMZ:65	biolink:supportsGrowth	NCBITaxon:33898		BACDIVE:15213
NCBITaxon:573	biolink:growsIn	DSMZ:1a		BACDIVE:4946
DSMZ:1a	biolink:supportsGrowth	NCBITaxon:573		BACDIVE:4946
NCBITaxon:864564	biolink:growsIn	DSMZ:58		BACDIVE:1761
DSMZ:58	biolink:supportsGrowth	NCBITaxon:864564		BACDIVE:1761
NCBITaxon:1408	biolink:growsIn	DSMZ:220		BACDIVE:778
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1408		BACDIVE:778
NCBITaxon:920	biolink:growsIn	DSMZ:882		BACDIVE:114
DSMZ:882	biolink:supportsGrowth	NCBITaxon:920		BACDIVE:114
NCBITaxon:50715	biolink:growsIn	DSMZ:1119		BACDIVE:67
DSMZ:1119	biolink:supportsGrowth	NCBITaxon:50715		BACDIVE:67
NCBITaxon:39595	biolink:growsIn	DSMZ:92		BACDIVE:160618
DSMZ:92	biolink:supportsGrowth	NCBITaxon:39595		BACDIVE:160618
NCBITaxon:1280	biolink:growsIn	DSMZ:535		BACDIVE:157956
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1280		BACDIVE:157956
NCBITaxon:1318743	biolink:growsIn	DSMZ:1203		BACDIVE:132256
DSMZ:1203	biolink:supportsGrowth	NCBITaxon:1318743		BACDIVE:132256
NCBITaxon:28214	biolink:growsIn	DSMZ:830		BACDIVE:131978
DSMZ:830	biolink:supportsGrowth	NCBITaxon:28214		BACDIVE:131978
NCBITaxon:1476543	biolink:growsIn	DSMZ:220		BACDIVE:24293
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1476543		BACDIVE:24293
NCBITaxon:593135	biolink:growsIn	DSMZ:535		BACDIVE:17917
DSMZ:535	biolink:supportsGrowth	NCBITaxon:593135		BACDIVE:17917
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15846
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15846
NCBITaxon:67351	biolink:growsIn	DSMZ:252		BACDIVE:15497
DSMZ:252	biolink:supportsGrowth	NCBITaxon:67351		BACDIVE:15497
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12077
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12077
NCBITaxon:1772	biolink:growsIn	DSMZ:354		BACDIVE:8325
DSMZ:354	biolink:supportsGrowth	NCBITaxon:1772		BACDIVE:8325
NCBITaxon:1227453	biolink:growsIn	DSMZ:372		BACDIVE:5905
DSMZ:372	biolink:supportsGrowth	NCBITaxon:1227453		BACDIVE:5905
NCBITaxon:53332	biolink:growsIn	DSMZ:194		BACDIVE:4003
DSMZ:194	biolink:supportsGrowth	NCBITaxon:53332		BACDIVE:4003
NCBITaxon:1121382	biolink:growsIn	DSMZ:830		BACDIVE:3889
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1121382		BACDIVE:3889
NCBITaxon:83451	biolink:growsIn	DSMZ:9		BACDIVE:3403
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83451		BACDIVE:3403
NCBITaxon:363952	biolink:growsIn	DSMZ:535		BACDIVE:2933
DSMZ:535	biolink:supportsGrowth	NCBITaxon:363952		BACDIVE:2933
NCBITaxon:155892	biolink:growsIn	DSMZ:1462		BACDIVE:2335
DSMZ:1462	biolink:supportsGrowth	NCBITaxon:155892		BACDIVE:2335
NCBITaxon:79880	biolink:growsIn	DSMZ:31		BACDIVE:1125
DSMZ:31	biolink:supportsGrowth	NCBITaxon:79880		BACDIVE:1125
NCBITaxon:287752	biolink:growsIn	DSMZ:1326		BACDIVE:527
DSMZ:1326	biolink:supportsGrowth	NCBITaxon:287752		BACDIVE:527
NCBITaxon:33962	biolink:growsIn	DSMZ:11		BACDIVE:160078
DSMZ:11	biolink:supportsGrowth	NCBITaxon:33962		BACDIVE:160078
NCBITaxon:1409	biolink:growsIn	DSMZ:220		BACDIVE:159947
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:159947
NCBITaxon:665129	biolink:growsIn	DSMZ:628		BACDIVE:139827
DSMZ:628	biolink:supportsGrowth	NCBITaxon:665129		BACDIVE:139827
NCBITaxon:197	biolink:growsIn	DSMZ:693		BACDIVE:131198
DSMZ:693	biolink:supportsGrowth	NCBITaxon:197		BACDIVE:131198
NCBITaxon:1179777	biolink:growsIn	DSMZ:1076b		BACDIVE:24239
DSMZ:1076b	biolink:supportsGrowth	NCBITaxon:1179777		BACDIVE:24239
NCBITaxon:2591385	biolink:growsIn	DSMZ:514		BACDIVE:23442
DSMZ:514	biolink:supportsGrowth	NCBITaxon:2591385		BACDIVE:23442
NCBITaxon:117504	biolink:growsIn	DSMZ:613		BACDIVE:17054
DSMZ:613	biolink:supportsGrowth	NCBITaxon:117504		BACDIVE:17054
NCBITaxon:1306179	biolink:growsIn	DSMZ:65		BACDIVE:15419
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1306179		BACDIVE:15419
NCBITaxon:67310	biolink:growsIn	DSMZ:65		BACDIVE:15394
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67310		BACDIVE:15394
NCBITaxon:68180	biolink:growsIn	DSMZ:65		BACDIVE:15051
DSMZ:65	biolink:supportsGrowth	NCBITaxon:68180		BACDIVE:15051
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8923
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8923
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8808
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8808
NCBITaxon:1121904	biolink:growsIn	DSMZ:172		BACDIVE:5463
DSMZ:172	biolink:supportsGrowth	NCBITaxon:1121904		BACDIVE:5463
NCBITaxon:1121344	biolink:growsIn	DSMZ:526		BACDIVE:2780
DSMZ:526	biolink:supportsGrowth	NCBITaxon:1121344		BACDIVE:2780
NCBITaxon:1437607	biolink:growsIn	DSMZ:58		BACDIVE:1752
DSMZ:58	biolink:supportsGrowth	NCBITaxon:1437607		BACDIVE:1752
NCBITaxon:533	biolink:growsIn	DSMZ:111		BACDIVE:1665
DSMZ:111	biolink:supportsGrowth	NCBITaxon:533		BACDIVE:1665
NCBITaxon:1123961	biolink:growsIn	DSMZ:402		BACDIVE:160682
DSMZ:402	biolink:supportsGrowth	NCBITaxon:1123961		BACDIVE:160682
NCBITaxon:1931	biolink:growsIn	DSMZ:987		BACDIVE:160282
DSMZ:987	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:160282
NCBITaxon:1667	biolink:growsIn	DSMZ:92		BACDIVE:159923
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1667		BACDIVE:159923
NCBITaxon:1072667	biolink:growsIn	DSMZ:92		BACDIVE:159919
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1072667		BACDIVE:159919
NCBITaxon:58172	biolink:growsIn	DSMZ:1		BACDIVE:159373
DSMZ:1	biolink:supportsGrowth	NCBITaxon:58172		BACDIVE:159373
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:159133
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:159133
NCBITaxon:38310	biolink:growsIn	DSMZ:220		BACDIVE:159041
DSMZ:220	biolink:supportsGrowth	NCBITaxon:38310		BACDIVE:159041
NCBITaxon:58172	biolink:growsIn	DSMZ:220		BACDIVE:139843
DSMZ:220	biolink:supportsGrowth	NCBITaxon:58172		BACDIVE:139843
NCBITaxon:1622	biolink:growsIn	DSMZ:11		BACDIVE:130363
DSMZ:11	biolink:supportsGrowth	NCBITaxon:1622		BACDIVE:130363
NCBITaxon:1128675	biolink:growsIn	DSMZ:553		BACDIVE:24450
DSMZ:553	biolink:supportsGrowth	NCBITaxon:1128675		BACDIVE:24450
NCBITaxon:1896336	biolink:growsIn	DSMZ:220		BACDIVE:23902
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1896336		BACDIVE:23902
NCBITaxon:409	biolink:growsIn	DSMZ:242		BACDIVE:23363
DSMZ:242	biolink:supportsGrowth	NCBITaxon:409		BACDIVE:23363
NCBITaxon:43774	biolink:growsIn	DSMZ:194		BACDIVE:16663
DSMZ:194	biolink:supportsGrowth	NCBITaxon:43774		BACDIVE:16663
NCBITaxon:358	biolink:growsIn	DSMZ:1		BACDIVE:13585
